17,30,8,711,298,195,205.06584308460538
17,30,8,719,298,198,3.0
17,30,8,729,298,201,3.0
17,30,8,735,298,205,4.0
17,30,8,745,298,209,4.0
17,30,8,754,298,212,3.0
17,30,8,763,299,216,4.123105625617661
17,30,8,769,302,220,5.0
17,30,8,778,306,225,6.4031242374328485
17,30,8,786,310,230,6.4031242374328485
17,30,8,794,316,234,7.211102550927978
17,30,8,802,323,239,8.602325267042627
17,30,8,810,330,243,8.06225774829855
17,30,8,818,338,248,9.433981132056603
17,30,8,827,342,251,5.0
17,30,8,834,350,257,10.0
17,30,8,842,353,259,3.605551275463989
17,30,8,850,357,263,5.656854249492381
17,30,8,858,359,265,2.8284271247461903
17,30,8,865,361,268,3.605551275463989
17,30,8,874,361,273,5.0
17,30,8,882,361,275,2.0
17,30,8,889,361,279,4.0
17,30,8,898,361,281,2.0
17,30,8,906,360,285,4.123105625617661
17,30,8,914,358,288,3.605551275463989
17,30,8,921,352,291,6.708203932499369
17,30,8,930,347,291,5.0
17,30,8,938,342,292,5.0990195135927845
17,30,8,946,336,292,6.0
17,30,8,954,333,292,3.0
17,30,8,962,330,292,3.0
17,30,8,970,328,292,2.0
17,30,8,978,327,292,1.0
17,30,8,986,325,290,2.8284271247461903
17,30,8,994,323,289,2.23606797749979
17,30,9,2,321,286,3.605551275463989
17,30,9,10,318,282,5.0
17,30,9,18,315,278,5.0
17,30,9,390,300,192,87.29833904490967
17,30,9,397,303,190,3.605551275463989
17,30,9,406,307,190,4.0
17,30,9,414,312,189,5.0990195135927845
17,30,9,421,318,187,6.324555320336759
17,30,9,430,327,185,9.219544457292887
17,30,9,437,336,183,9.219544457292887
17,30,9,445,349,182,13.038404810405298
17,30,9,454,359,179,10.44030650891055
17,30,9,462,367,178,8.06225774829855
17,30,9,470,374,177,7.0710678118654755
17,30,9,478,376,177,2.0
17,30,9,486,377,177,1.0
17,30,13,849,346,429,253.899586451022
17,30,13,857,346,428,1.0
17,30,13,866,346,426,2.0
17,30,13,874,346,424,2.0
17,30,13,881,344,421,3.605551275463989
17,30,13,890,342,420,2.23606797749979
17,30,13,898,340,418,2.8284271247461903
17,30,13,905,336,415,5.0
17,30,13,913,331,414,5.0990195135927845
17,30,13,921,324,413,7.0710678118654755
17,30,13,929,316,412,8.06225774829855
17,30,13,937,313,412,3.0
17,30,13,945,307,412,6.0
17,30,13,953,303,413,4.123105625617661
17,30,13,962,297,417,7.211102550927978
17,30,13,970,295,420,3.605551275463989
17,30,13,977,292,423,4.242640687119285
17,30,13,986,287,430,8.602325267042627
17,30,13,994,285,436,6.324555320336759
17,30,14,2,283,443,7.280109889280518
17,30,14,9,280,450,7.615773105863909
17,30,14,17,279,457,7.0710678118654755
17,30,14,26,277,467,10.198039027185569
17,30,14,34,276,475,8.06225774829855
17,30,14,42,275,483,8.06225774829855
17,30,14,50,275,491,8.0
17,30,14,57,275,498,7.0
17,30,14,66,275,505,7.0
17,30,14,74,276,508,3.1622776601683795
17,30,14,83,278,512,4.47213595499958
17,30,14,89,281,517,5.830951894845301
17,30,14,98,286,522,7.0710678118654755
17,30,14,107,287,523,1.4142135623730951
17,30,14,113,292,527,6.4031242374328485
17,30,14,124,298,530,6.708203932499369
17,30,14,131,300,531,2.23606797749979
17,30,14,138,308,532,8.06225774829855
17,30,14,148,312,532,4.0
17,30,14,156,315,530,3.605551275463989
17,30,14,164,318,528,3.605551275463989
17,30,14,171,320,526,2.8284271247461903
17,30,14,180,321,524,2.23606797749979
17,30,14,188,322,521,3.1622776601683795
17,30,14,196,322,518,3.0
17,30,14,204,322,515,3.0
17,30,14,211,322,513,2.0
17,30,14,219,321,510,3.1622776601683795
17,30,14,227,319,508,2.8284271247461903
17,30,14,235,316,506,3.605551275463989
17,30,14,243,313,503,4.242640687119285
17,30,14,251,307,500,6.708203932499369
17,30,14,260,303,499,4.123105625617661
17,30,14,268,298,497,5.385164807134504
17,30,14,276,293,496,5.0990195135927845
17,30,14,284,287,496,6.0
17,30,14,292,284,496,3.0
17,30,14,299,282,496,2.0
17,30,14,308,278,496,4.0
17,30,14,316,276,496,2.0
17,30,14,324,275,497,1.4142135623730951
17,30,14,332,274,497,1.0
17,30,14,340,274,498,1.0
17,30,14,348,274,499,1.0
17,30,14,364,274,500,1.0
17,30,15,268,425,410,175.78680269007683
17,30,15,274,426,409,1.4142135623730951
17,30,15,284,430,407,4.47213595499958
17,30,15,292,433,406,3.1622776601683795
17,30,15,300,437,406,4.0
17,30,15,308,445,405,8.06225774829855
17,30,15,316,451,405,6.0
17,30,15,324,458,405,7.0
17,30,15,332,463,406,5.0990195135927845
17,30,15,340,468,407,5.0990195135927845
17,30,15,348,473,409,5.385164807134504
17,30,15,355,477,411,4.47213595499958
17,30,15,363,479,412,2.23606797749979
17,30,15,371,481,414,2.8284271247461903
17,30,15,380,482,415,1.4142135623730951
17,30,15,387,483,417,2.23606797749979
17,30,15,395,483,419,2.0
17,30,15,403,484,422,3.1622776601683795
17,30,15,412,485,422,1.0
17,30,15,419,485,424,2.0
17,30,15,428,485,426,2.0
17,30,15,435,485,429,3.0
17,30,15,443,485,430,1.0
17,30,15,451,485,432,2.0
17,30,15,459,485,435,3.0
17,30,15,475,485,438,3.0
17,30,15,483,485,440,2.0
17,30,15,491,483,443,3.605551275463989
17,30,15,499,482,443,1.0
17,30,15,507,479,447,5.0
17,30,15,516,477,447,2.0
17,30,15,526,467,452,11.180339887498949
17,30,15,531,461,454,6.324555320336759
17,30,15,540,454,456,7.280109889280518
17,30,15,549,449,458,5.385164807134504
17,30,15,557,444,460,5.385164807134504
17,30,15,566,441,462,3.605551275463989
17,30,15,574,439,463,2.23606797749979
17,30,15,582,438,464,1.4142135623730951
17,30,15,590,438,466,2.0
17,30,15,606,438,469,3.0
17,30,15,614,439,474,5.0990195135927845
17,30,15,622,442,479,5.830951894845301
17,30,15,630,446,485,7.211102550927978
17,30,15,637,447,487,2.23606797749979
17,30,15,645,452,493,7.810249675906654
17,30,15,653,456,497,5.656854249492381
17,30,15,662,458,500,3.605551275463989
17,30,15,670,463,503,5.830951894845301
17,30,15,678,469,507,7.211102550927978
17,30,15,686,471,508,2.23606797749979
17,30,15,694,475,510,4.47213595499958
17,30,15,702,476,510,1.0
17,30,15,750,476,509,1.0
17,30,15,758,476,504,5.0
17,30,15,765,475,498,6.082762530298219
17,30,15,773,473,495,3.605551275463989
17,30,15,781,471,490,5.385164807134504
17,30,15,790,466,480,11.180339887498949
17,30,15,797,462,474,7.211102550927978
17,30,15,806,456,466,10.0
17,30,15,814,447,454,15.0
17,30,15,822,441,447,9.219544457292887
17,30,15,830,436,442,7.0710678118654755
17,30,15,840,431,437,7.0710678118654755
17,30,15,847,427,433,5.656854249492381
17,30,15,856,424,430,4.242640687119285
17,30,15,864,420,426,5.656854249492381
17,30,15,872,419,424,2.23606797749979
17,30,15,880,416,422,3.605551275463989
17,30,15,888,416,421,1.0
17,30,15,896,415,418,3.1622776601683795
17,30,15,904,415,416,2.0
17,30,15,912,414,412,4.123105625617661
17,30,15,920,414,411,1.0
17,30,15,927,414,408,3.0
17,30,15,936,414,405,3.0
17,30,15,952,414,404,1.0
17,30,15,960,415,402,2.23606797749979
17,30,15,976,416,400,2.23606797749979
17,30,15,993,417,400,1.0
17,30,16,402,632,421,216.02314690791817
17,30,16,419,631,419,2.23606797749979
17,30,16,426,631,418,1.0
17,30,16,436,630,417,1.4142135623730951
17,30,16,444,630,414,3.0
17,30,16,452,629,413,1.4142135623730951
17,30,16,460,627,410,3.605551275463989
17,30,16,468,626,407,3.1622776601683795
17,30,16,475,624,403,4.47213595499958
17,30,16,483,621,400,4.242640687119285
17,30,16,492,620,398,2.23606797749979
17,30,16,500,617,395,4.242640687119285
17,30,16,507,612,391,6.4031242374328485
17,30,16,516,610,391,2.0
17,30,16,524,604,389,6.324555320336759
17,30,16,531,602,388,2.23606797749979
17,30,16,540,598,388,4.0
17,30,16,547,594,389,4.123105625617661
17,30,16,555,591,391,3.605551275463989
17,30,16,564,589,395,4.47213595499958
17,30,16,571,588,398,3.1622776601683795
17,30,16,580,586,405,7.280109889280518
17,30,16,587,585,410,5.0990195135927845
17,30,16,596,584,417,7.0710678118654755
17,30,16,604,584,424,7.0
17,30,16,612,584,428,4.0
17,30,16,620,587,434,6.708203932499369
17,30,16,627,589,438,4.47213595499958
17,30,16,635,591,440,2.8284271247461903
17,30,16,643,593,442,2.8284271247461903
17,30,16,651,595,444,2.8284271247461903
17,30,16,659,598,444,3.0
17,30,16,668,601,444,3.0
17,30,16,676,604,444,3.0
17,30,16,686,606,444,2.0
17,30,16,692,609,444,3.0
17,30,16,701,612,441,4.242640687119285
17,30,16,710,616,440,4.123105625617661
17,30,16,718,619,437,4.242640687119285
17,30,16,725,621,435,2.8284271247461903
17,30,16,733,625,432,5.0
17,30,16,742,629,429,5.0
17,30,16,749,629,427,2.0
17,30,16,757,631,426,2.23606797749979
17,30,16,766,631,424,2.0
17,30,16,773,631,423,1.0
17,30,16,781,631,422,1.0
17,30,16,789,632,422,1.0
17,30,16,798,632,421,1.0
17,30,16,862,632,422,1.0
17,30,16,870,632,426,4.0
17,30,16,880,632,432,6.0
17,30,16,891,633,438,6.082762530298219
17,30,16,902,634,449,11.045361017187261
17,30,16,910,634,460,11.0
17,30,16,917,635,471,11.045361017187261
17,30,16,924,635,477,6.0
17,30,16,929,635,487,10.0
17,30,16,936,635,497,10.0
17,30,16,942,634,502,5.0990195135927845
17,30,16,952,633,510,8.06225774829855
17,30,16,960,632,514,4.123105625617661
17,30,16,966,630,519,5.385164807134504
17,30,16,976,630,520,1.0
17,30,16,984,629,521,1.4142135623730951
17,30,16,991,628,522,1.4142135623730951
17,30,16,999,627,522,1.0
17,30,17,7,622,523,5.0990195135927845
17,30,17,16,620,523,2.0
17,30,17,24,617,523,3.0
17,30,17,31,614,523,3.0
17,30,17,47,613,523,1.0
17,30,17,55,611,523,2.0
17,30,17,63,609,521,2.8284271247461903
17,30,17,71,606,516,5.830951894845301
17,30,17,79,604,513,3.605551275463989
17,30,17,88,603,509,4.123105625617661
17,30,17,96,602,507,2.23606797749979
17,30,17,104,601,505,2.23606797749979
17,30,17,112,601,503,2.0
17,30,17,119,601,502,1.0
17,30,17,128,601,500,2.0
17,30,18,284,458,214,319.7577207824699
17,30,18,294,459,214,1.0
17,30,18,301,460,214,1.0
17,30,18,309,467,212,7.280109889280518
17,30,18,317,470,210,3.605551275463989
17,30,18,324,477,206,8.06225774829855
17,30,18,332,481,204,4.47213595499958
17,30,18,340,486,200,6.4031242374328485
17,30,18,347,490,196,5.656854249492381
17,30,18,356,494,192,5.656854249492381
17,30,18,366,498,187,6.4031242374328485
17,30,18,374,501,183,5.0
17,30,18,380,503,178,5.385164807134504
17,30,18,389,504,173,5.0990195135927845
17,30,18,397,505,168,5.0990195135927845
17,30,18,406,505,165,3.0
17,30,18,414,505,162,3.0
17,30,18,422,505,160,2.0
17,30,18,429,505,159,1.0
17,30,18,437,505,158,1.0
17,30,18,486,504,158,1.0
17,30,18,495,503,158,1.0
17,30,18,503,502,162,4.123105625617661
17,30,18,510,500,167,5.385164807134504
17,30,18,517,498,176,9.219544457292887
17,30,18,525,496,185,9.219544457292887
17,30,18,534,496,191,6.0
17,30,18,542,495,203,12.041594578792296
17,30,18,550,495,211,8.0
17,30,18,558,495,219,8.0
17,30,18,565,495,232,13.0
17,30,18,573,496,242,10.04987562112089
17,30,18,581,497,250,8.06225774829855
17,30,18,589,499,257,7.280109889280518
17,30,18,597,501,265,8.246211251235321
17,30,18,605,502,268,3.1622776601683795
17,30,18,613,503,270,2.23606797749979
17,30,18,622,504,271,1.4142135623730951
17,30,19,57,551,204,81.8413098624405
17,30,19,66,550,206,2.23606797749979
17,30,19,73,550,211,5.0
17,30,19,81,550,216,5.0
17,30,19,90,550,224,8.0
17,30,19,97,551,233,9.055385138137417
17,30,19,106,554,242,9.486832980505138
17,30,19,114,556,249,7.280109889280518
17,30,19,122,560,259,10.770329614269007
17,30,19,130,563,265,6.708203932499369
17,30,19,137,567,269,5.656854249492381
17,30,19,146,570,272,4.242640687119285
17,30,19,154,573,273,3.1622776601683795
17,30,19,162,576,274,3.1622776601683795
17,30,19,171,578,274,2.0
17,30,19,180,583,272,5.385164807134504
17,30,19,190,591,264,11.313708498984761
17,30,19,197,600,256,12.041594578792296
17,30,19,205,606,248,10.0
17,30,19,212,613,238,12.206555615733702
17,30,19,219,620,220,19.313207915827967
17,30,19,226,624,206,14.560219778561036
17,30,19,236,626,191,15.132745950421556
17,30,19,244,627,179,12.041594578792296
17,30,19,252,627,174,5.0
17,30,19,260,627,167,7.0
17,30,19,267,624,161,6.708203932499369
17,30,19,275,620,158,5.0
17,30,19,283,615,156,5.385164807134504
17,30,19,293,609,155,6.082762530298219
17,30,19,300,603,155,6.0
17,30,19,308,597,155,6.0
17,30,19,316,591,157,6.324555320336759
17,30,19,324,585,160,6.708203932499369
17,30,19,332,580,163,5.830951894845301
17,30,19,340,577,167,5.0
17,30,19,347,575,169,2.8284271247461903
17,30,19,355,574,171,2.23606797749979
17,30,19,363,572,173,2.8284271247461903
17,30,19,372,572,174,1.0
